country,variant,gender,freq,year,totaldeaths
308,estimates,female,5yearly,1950,3.112
308,estimates,male,5yearly,1950,2.659
308,estimates,female,5yearly,1955,2.965
308,estimates,male,5yearly,1955,2.609
308,estimates,female,5yearly,1960,2.767
308,estimates,male,5yearly,1960,2.435
308,estimates,female,5yearly,1965,2.419
308,estimates,male,5yearly,1965,2.09
308,estimates,female,5yearly,1970,2.223
308,estimates,male,5yearly,1970,1.942
308,estimates,female,5yearly,1975,2.164
308,estimates,male,5yearly,1975,1.956
308,estimates,female,5yearly,1980,2.16
308,estimates,male,5yearly,1980,2.005
308,estimates,female,5yearly,1985,2.106
308,estimates,male,5yearly,1985,1.995
308,estimates,female,5yearly,1990,2.215
308,estimates,male,5yearly,1990,2.071
308,estimates,female,5yearly,1995,2.208
308,estimates,male,5yearly,1995,1.977
308,estimates,female,5yearly,2000,2.195
308,estimates,male,5yearly,2000,1.947
308,estimates,female,5yearly,2005,2.093
308,estimates,male,5yearly,2005,1.911
308,estimates,female,5yearly,2010,1.951
308,estimates,male,5yearly,2010,1.868
308,constant_fertility,female,5yearly,2015,1.912
308,constant_fertility,male,5yearly,2015,1.937
308,constant_mortality,female,5yearly,2015,2.004
308,constant_mortality,male,5yearly,2015,2.007
308,high_variant,female,5yearly,2015,1.915
308,high_variant,male,5yearly,2015,1.941
308,instant_replacement,female,5yearly,2015,1.91
308,instant_replacement,male,5yearly,2015,1.935
308,low_variant,female,5yearly,2015,1.904
308,low_variant,male,5yearly,2015,1.928
308,medium_variant,female,5yearly,2015,1.91
308,medium_variant,male,5yearly,2015,1.934
308,momentum,female,5yearly,2015,1.996
308,momentum,male,5yearly,2015,2.021
308,no_change,female,5yearly,2015,2.007
308,no_change,male,5yearly,2015,2.01
308,zero_migration,female,5yearly,2015,1.901
308,zero_migration,male,5yearly,2015,1.946
308,constant_fertility,female,5yearly,2020,1.909
308,constant_fertility,male,5yearly,2020,2.035
308,constant_mortality,female,5yearly,2020,2.071
308,constant_mortality,male,5yearly,2020,2.175
