country,variant,gender,freq,year,totaldeaths
710,estimates,female,5yearly,1950,591.136
710,estimates,male,5yearly,1950,696.642
710,estimates,female,5yearly,1955,590.786
710,estimates,male,5yearly,1955,687.048
710,estimates,female,5yearly,1960,615.786
710,estimates,male,5yearly,1960,712.543
710,estimates,female,5yearly,1965,639.96
710,estimates,male,5yearly,1965,740.741
710,estimates,female,5yearly,1970,631.908
710,estimates,male,5yearly,1970,812.472
710,estimates,female,5yearly,1975,673.704
710,estimates,male,5yearly,1975,890.192
710,estimates,female,5yearly,1980,713.484
710,estimates,male,5yearly,1980,930.961
710,estimates,female,5yearly,1985,676.354
710,estimates,male,5yearly,1985,895.346
710,estimates,female,5yearly,1990,709.113
710,estimates,male,5yearly,1990,931.303
710,estimates,female,5yearly,1995,963.993
710,estimates,male,5yearly,1995,1207.031
710,estimates,female,5yearly,2000,1451.613
710,estimates,male,5yearly,2000,1683.704
710,estimates,female,5yearly,2005,1697.765
710,estimates,male,5yearly,2005,1912.397
710,estimates,female,5yearly,2010,1350.76
710,estimates,male,5yearly,2010,1635.733
710,constant_fertility,female,5yearly,2015,1233.996
710,constant_fertility,male,5yearly,2015,1480.421
710,constant_mortality,female,5yearly,2015,1507.056
710,constant_mortality,male,5yearly,2015,1810.516
710,high_variant,female,5yearly,2015,1238.138
710,high_variant,male,5yearly,2015,1485.648
710,instant_replacement,female,5yearly,2015,1221.415
710,instant_replacement,male,5yearly,2015,1464.546
710,low_variant,female,5yearly,2015,1220.317
710,low_variant,male,5yearly,2015,1463.159
710,medium_variant,female,5yearly,2015,1229.228
710,medium_variant,male,5yearly,2015,1474.404
710,momentum,female,5yearly,2015,1497.372
710,momentum,male,5yearly,2015,1797.351
710,no_change,female,5yearly,2015,1512.777
710,no_change,male,5yearly,2015,1817.893
710,zero_migration,female,5yearly,2015,1226.857
710,zero_migration,male,5yearly,2015,1470.638
710,constant_fertility,female,5yearly,2020,1320.484
710,constant_fertility,male,5yearly,2020,1546.308
710,constant_mortality,female,5yearly,2020,1655.333
710,constant_mortality,male,5yearly,2020,1963.946
710,high_variant,female,5yearly,2020,1325.988
710,high_variant,male,5yearly,2020,1553.233
710,instant_replacement,female,5yearly,2020,1306.184
710,instant_replacement,male,5yearly,2020,1528.256
710,low_variant,female,5yearly,2020,1296.867
710,low_variant,male,5yearly,2020,1516.731
710,medium_variant,female,5yearly,2020,1311.427
710,medium_variant,male,5yearly,2020,1534.982
710,momentum,female,5yearly,2020,1643.314
710,momentum,male,5yearly,2020,1946.262
710,no_change,female,5yearly,2020,1667.574
710,no_change,male,5yearly,2020,1979.921
710,zero_migration,female,5yearly,2020,1305.244
710,zero_migration,male,5yearly,2020,1525.156
710,constant_fertility,female,5yearly,2025,1413.525
710,constant_fertility,male,5yearly,2025,1611.879
710,constant_mortality,female,5yearly,2025,1799.619
710,constant_mortality,male,5yearly,2025,2106.601
710,high_variant,female,5yearly,2025,1418.824
710,high_variant,male,5yearly,2025,1618.537
