country,variant,gender,freq,year,totaldeaths
740,estimates,female,5yearly,1950,8.163
740,estimates,male,5yearly,1950,9.116
740,estimates,female,5yearly,1955,7.714
740,estimates,male,5yearly,1955,8.939
740,estimates,female,5yearly,1960,7.471
740,estimates,male,5yearly,1960,8.95
740,estimates,female,5yearly,1965,7.252
740,estimates,male,5yearly,1965,8.607
740,estimates,female,5yearly,1970,6.734
740,estimates,male,5yearly,1970,8.469
740,estimates,female,5yearly,1975,5.882
740,estimates,male,5yearly,1975,7.514
740,estimates,female,5yearly,1980,5.713
740,estimates,male,5yearly,1980,7.714
740,estimates,female,5yearly,1985,5.974
740,estimates,male,5yearly,1985,8.229
740,estimates,female,5yearly,1990,6.517
740,estimates,male,5yearly,1990,8.837
740,estimates,female,5yearly,1995,7.061
740,estimates,male,5yearly,1995,9.726
740,estimates,female,5yearly,2000,7.62
740,estimates,male,5yearly,2000,10.604
740,estimates,female,5yearly,2005,7.828
740,estimates,male,5yearly,2005,10.545
740,estimates,female,5yearly,2010,8.39
740,estimates,male,5yearly,2010,10.883
740,constant_fertility,female,5yearly,2015,9.235
740,constant_fertility,male,5yearly,2015,11.806
740,constant_mortality,female,5yearly,2015,9.611
740,constant_mortality,male,5yearly,2015,12.102
740,high_variant,female,5yearly,2015,9.256
740,high_variant,male,5yearly,2015,11.832
740,instant_replacement,female,5yearly,2015,9.181
740,instant_replacement,male,5yearly,2015,11.738
740,low_variant,female,5yearly,2015,9.171
740,low_variant,male,5yearly,2015,11.727
740,medium_variant,female,5yearly,2015,9.214
740,medium_variant,male,5yearly,2015,11.779
740,momentum,female,5yearly,2015,9.574
740,momentum,male,5yearly,2015,12.067
740,no_change,female,5yearly,2015,9.635
740,no_change,male,5yearly,2015,12.132
740,zero_migration,female,5yearly,2015,9.213
740,zero_migration,male,5yearly,2015,11.788
740,constant_fertility,female,5yearly,2020,10.113
740,constant_fertility,male,5yearly,2020,12.836
740,constant_mortality,female,5yearly,2020,10.899
740,constant_mortality,male,5yearly,2020,13.44
740,high_variant,female,5yearly,2020,10.142
740,high_variant,male,5yearly,2020,12.871
740,instant_replacement,female,5yearly,2020,10.048
740,instant_replacement,male,5yearly,2020,12.755
740,low_variant,female,5yearly,2020,10.0
740,low_variant,male,5yearly,2020,12.695
740,medium_variant,female,5yearly,2020,10.071
740,medium_variant,male,5yearly,2020,12.783
740,momentum,female,5yearly,2020,10.912
740,momentum,male,5yearly,2020,13.49
740,no_change,female,5yearly,2020,10.952
740,no_change,male,5yearly,2020,13.505
740,zero_migration,female,5yearly,2020,10.105
740,zero_migration,male,5yearly,2020,12.86
740,constant_fertility,female,5yearly,2025,11.091
740,constant_fertility,male,5yearly,2025,14.0
740,constant_mortality,female,5yearly,2025,12.282
740,constant_mortality,male,5yearly,2025,14.95
740,high_variant,female,5yearly,2025,11.122
740,high_variant,male,5yearly,2025,14.037
740,instant_replacement,female,5yearly,2025,11.024
740,instant_replacement,male,5yearly,2025,13.919
740,low_variant,female,5yearly,2025,10.946
740,low_variant,male,5yearly,2025,13.825
740,medium_variant,female,5yearly,2025,11.034
740,medium_variant,male,5yearly,2025,13.931
740,momentum,female,5yearly,2025,12.363
740,momentum,male,5yearly,2025,15.111
740,no_change,female,5yearly,2025,12.364
740,no_change,male,5yearly,2025,15.052
740,zero_migration,female,5yearly,2025,11.105
740,zero_migration,male,5yearly,2025,14.075
