country,variant,gender,freq,year,totaldeaths
418,estimates,female,5yearly,1950,90.39
418,estimates,male,5yearly,1950,107.822
418,estimates,female,5yearly,1955,97.536
418,estimates,male,5yearly,1955,112.421
418,estimates,female,5yearly,1960,104.85
418,estimates,male,5yearly,1960,117.504
418,estimates,female,5yearly,1965,113.502
418,estimates,male,5yearly,1965,124.461
418,estimates,female,5yearly,1970,122.856
418,estimates,male,5yearly,1970,132.876
418,estimates,female,5yearly,1975,130.064
418,estimates,male,5yearly,1975,138.38
418,estimates,female,5yearly,1980,135.927
418,estimates,male,5yearly,1980,144.299
418,estimates,female,5yearly,1985,140.235
418,estimates,male,5yearly,1985,148.055
418,estimates,female,5yearly,1990,140.569
418,estimates,male,5yearly,1990,150.473
418,estimates,female,5yearly,1995,131.904
418,estimates,male,5yearly,1995,139.948
418,estimates,female,5yearly,2000,121.37
418,estimates,male,5yearly,2000,127.668
418,estimates,female,5yearly,2005,114.404
418,estimates,male,5yearly,2005,120.004
418,estimates,female,5yearly,2010,110.095
418,estimates,male,5yearly,2010,116.847
418,constant_fertility,female,5yearly,2015,110.785
418,constant_fertility,male,5yearly,2015,119.596
418,constant_mortality,female,5yearly,2015,121.215
418,constant_mortality,male,5yearly,2015,128.781
418,high_variant,female,5yearly,2015,110.594
418,high_variant,male,5yearly,2015,119.358
418,instant_replacement,female,5yearly,2015,106.62
418,instant_replacement,male,5yearly,2015,114.445
418,low_variant,female,5yearly,2015,107.608
418,low_variant,male,5yearly,2015,115.666
418,medium_variant,female,5yearly,2015,109.101
418,medium_variant,male,5yearly,2015,117.512
418,momentum,female,5yearly,2015,118.864
418,momentum,male,5yearly,2015,125.959
418,no_change,female,5yearly,2015,123.268
418,no_change,male,5yearly,2015,131.241
418,zero_migration,female,5yearly,2015,109.429
418,zero_migration,male,5yearly,2015,117.916
418,constant_fertility,female,5yearly,2020,113.275
418,constant_fertility,male,5yearly,2020,124.449
418,constant_mortality,female,5yearly,2020,133.826
418,constant_mortality,male,5yearly,2020,142.404
418,high_variant,female,5yearly,2020,112.703
418,high_variant,male,5yearly,2020,123.713
418,instant_replacement,female,5yearly,2020,108.914
418,instant_replacement,male,5yearly,2020,118.862
418,low_variant,female,5yearly,2020,108.145
418,low_variant,male,5yearly,2020,117.871
418,medium_variant,female,5yearly,2020,110.424
418,medium_variant,male,5yearly,2020,120.792
418,momentum,female,5yearly,2020,133.252
418,momentum,male,5yearly,2020,141.731
418,no_change,female,5yearly,2020,138.166
418,no_change,male,5yearly,2020,147.558
418,zero_migration,female,5yearly,2020,111.226
418,zero_migration,male,5yearly,2020,121.814
418,constant_fertility,female,5yearly,2025,118.206
418,constant_fertility,male,5yearly,2025,132.41
418,constant_mortality,female,5yearly,2025,148.538
418,constant_mortality,male,5yearly,2025,158.361
418,high_variant,female,5yearly,2025,117.304
418,high_variant,male,5yearly,2025,131.203
418,instant_replacement,female,5yearly,2025,114.151
418,instant_replacement,male,5yearly,2025,126.956
418,low_variant,female,5yearly,2025,112.19
418,low_variant,male,5yearly,2025,124.342
418,medium_variant,female,5yearly,2025,114.747
418,medium_variant,male,5yearly,2025,127.773
418,momentum,female,5yearly,2025,150.301
418,momentum,male,5yearly,2025,160.408
418,no_change,female,5yearly,2025,154.985
418,no_change,male,5yearly,2025,165.997
418,zero_migration,female,5yearly,2025,115.87
418,zero_migration,male,5yearly,2025,129.258
418,constant_fertility,female,5yearly,2030,125.802
418,constant_fertility,male,5yearly,2030,143.467
418,constant_mortality,female,5yearly,2030,165.702
418,constant_mortality,male,5yearly,2030,176.921
418,high_variant,female,5yearly,2030,124.383
418,high_variant,male,5yearly,2030,141.511
418,instant_replacement,female,5yearly,2030,121.842
418,instant_replacement,male,5yearly,2030,137.927
418,low_variant,female,5yearly,2030,119.541
418,low_variant,male,5yearly,2030,134.777
418,medium_variant,female,5yearly,2030,121.95
418,medium_variant,male,5yearly,2030,138.127
418,momentum,female,5yearly,2030,169.533
418,momentum,male,5yearly,2030,181.378
418,no_change,female,5yearly,2030,174.267
418,no_change,male,5yearly,2030,187.065
418,zero_migration,female,5yearly,2030,123.35
418,zero_migration,male,5yearly,2030,140.025
418,constant_fertility,female,5yearly,2035,136.437
418,constant_fertility,male,5yearly,2035,157.988
418,constant_mortality,female,5yearly,2035,185.121
418,constant_mortality,male,5yearly,2035,197.634
418,high_variant,female,5yearly,2035,134.615
418,high_variant,male,5yearly,2035,155.424
418,instant_replacement,female,5yearly,2035,132.115
418,instant_replacement,male,5yearly,2035,151.722
418,low_variant,female,5yearly,2035,129.734
