country,variant,gender,freq,year,totaldeaths
344,estimates,female,5yearly,1950,39.367
344,estimates,male,5yearly,1950,45.594
344,estimates,female,5yearly,1955,41.202
344,estimates,male,5yearly,1955,48.975
344,estimates,female,5yearly,1960,40.531
344,estimates,male,5yearly,1960,49.701
344,estimates,female,5yearly,1965,39.234
344,estimates,male,5yearly,1965,47.943
344,estimates,female,5yearly,1970,43.274
344,estimates,male,5yearly,1970,55.147
344,estimates,female,5yearly,1975,52.257
344,estimates,male,5yearly,1975,63.782
344,estimates,female,5yearly,1980,58.823
344,estimates,male,5yearly,1980,71.335
344,estimates,female,5yearly,1985,66.278
344,estimates,male,5yearly,1985,78.26
344,estimates,female,5yearly,1990,74.996
344,estimates,male,5yearly,1990,91.303
344,estimates,female,5yearly,1995,76.027
344,estimates,male,5yearly,1995,95.124
344,estimates,female,5yearly,2000,81.304
344,estimates,male,5yearly,2000,103.818
344,estimates,female,5yearly,2005,90.191
344,estimates,male,5yearly,2005,115.128
344,estimates,female,5yearly,2010,101.143
344,estimates,male,5yearly,2010,127.007
344,constant_fertility,female,5yearly,2015,113.093
344,constant_fertility,male,5yearly,2015,141.352
344,constant_mortality,female,5yearly,2015,120.619
344,constant_mortality,male,5yearly,2015,150.006
344,high_variant,female,5yearly,2015,113.189
344,high_variant,male,5yearly,2015,141.469
344,instant_replacement,female,5yearly,2015,113.313
344,instant_replacement,male,5yearly,2015,141.619
344,low_variant,female,5yearly,2015,113.066
344,low_variant,male,5yearly,2015,141.319
344,medium_variant,female,5yearly,2015,113.128
344,medium_variant,male,5yearly,2015,141.393
344,momentum,female,5yearly,2015,120.835
344,momentum,male,5yearly,2015,150.197
344,no_change,female,5yearly,2015,120.581
344,no_change,male,5yearly,2015,149.958
344,zero_migration,female,5yearly,2015,113.147
344,zero_migration,male,5yearly,2015,141.342
344,constant_fertility,female,5yearly,2020,125.491
344,constant_fertility,male,5yearly,2020,156.067
344,constant_mortality,female,5yearly,2020,140.169
344,constant_mortality,male,5yearly,2020,173.003
344,high_variant,female,5yearly,2020,125.66
344,high_variant,male,5yearly,2020,156.279
344,instant_replacement,female,5yearly,2020,125.754
344,instant_replacement,male,5yearly,2020,156.397
344,low_variant,female,5yearly,2020,125.452
344,low_variant,male,5yearly,2020,156.02
344,medium_variant,female,5yearly,2020,125.556
344,medium_variant,male,5yearly,2020,156.149
344,momentum,female,5yearly,2020,140.044
344,momentum,male,5yearly,2020,172.562
344,no_change,female,5yearly,2020,140.088
344,no_change,male,5yearly,2020,172.903
344,zero_migration,female,5yearly,2020,125.252
344,zero_migration,male,5yearly,2020,155.528
