country,variant,gender,freq,year,totaldeaths
834,estimates,female,5yearly,1950,439.752
834,estimates,male,5yearly,1950,478.041
834,estimates,female,5yearly,1955,472.254
834,estimates,male,5yearly,1955,515.484
834,estimates,female,5yearly,1960,520.516
834,estimates,male,5yearly,1960,569.79
834,estimates,female,5yearly,1965,570.107
834,estimates,male,5yearly,1965,624.358
834,estimates,female,5yearly,1970,614.547
834,estimates,male,5yearly,1970,674.048
834,estimates,female,5yearly,1975,655.694
834,estimates,male,5yearly,1975,722.492
834,estimates,female,5yearly,1980,733.55
834,estimates,male,5yearly,1980,808.233
834,estimates,female,5yearly,1985,824.932
834,estimates,male,5yearly,1985,929.148
834,estimates,female,5yearly,1990,978.467
834,estimates,male,5yearly,1990,1114.82
834,estimates,female,5yearly,1995,1100.51
834,estimates,male,5yearly,1995,1226.651
834,estimates,female,5yearly,2000,1057.517
834,estimates,male,5yearly,2000,1169.856
834,estimates,female,5yearly,2005,978.492
834,estimates,male,5yearly,2005,1066.281
834,estimates,female,5yearly,2010,911.478
834,estimates,male,5yearly,2010,1054.014
834,constant_fertility,female,5yearly,2015,876.895
834,constant_fertility,male,5yearly,2015,1004.286
834,constant_mortality,female,5yearly,2015,1060.213
834,constant_mortality,male,5yearly,2015,1211.326
834,high_variant,female,5yearly,2015,875.339
834,high_variant,male,5yearly,2015,1002.267
834,instant_replacement,female,5yearly,2015,745.255
834,instant_replacement,male,5yearly,2015,833.564
834,low_variant,female,5yearly,2015,853.321
834,low_variant,male,5yearly,2015,973.714
834,medium_variant,female,5yearly,2015,864.33
834,medium_variant,male,5yearly,2015,987.991
834,momentum,female,5yearly,2015,919.662
834,momentum,male,5yearly,2015,1047.605
834,no_change,female,5yearly,2015,1075.362
834,no_change,male,5yearly,2015,1229.059
834,zero_migration,female,5yearly,2015,864.692
834,zero_migration,male,5yearly,2015,989.076
834,constant_fertility,female,5yearly,2020,948.07
834,constant_fertility,male,5yearly,2020,1087.756
834,constant_mortality,female,5yearly,2020,1224.74
834,constant_mortality,male,5yearly,2020,1385.334
834,high_variant,female,5yearly,2020,940.156
834,high_variant,male,5yearly,2020,1077.282
834,instant_replacement,female,5yearly,2020,780.509
834,instant_replacement,male,5yearly,2020,865.691
834,low_variant,female,5yearly,2020,898.48
834,low_variant,male,5yearly,2020,1022.08
834,medium_variant,female,5yearly,2020,919.319
834,medium_variant,male,5yearly,2020,1049.681
834,momentum,female,5yearly,2020,1037.079
834,momentum,male,5yearly,2020,1169.06
834,no_change,female,5yearly,2020,1264.632
834,no_change,male,5yearly,2020,1431.948
834,zero_migration,female,5yearly,2020,922.33
834,zero_migration,male,5yearly,2020,1055.197
834,constant_fertility,female,5yearly,2025,1033.365
834,constant_fertility,male,5yearly,2025,1187.306
834,constant_mortality,female,5yearly,2025,1408.67
834,constant_mortality,male,5yearly,2025,1586.552
834,high_variant,female,5yearly,2025,1015.868
834,high_variant,male,5yearly,2025,1164.206
834,instant_replacement,female,5yearly,2025,847.164
834,instant_replacement,male,5yearly,2025,941.776
834,low_variant,female,5yearly,2025,957.769
834,low_variant,male,5yearly,2025,1087.554
834,medium_variant,female,5yearly,2025,986.819
834,medium_variant,male,5yearly,2025,1125.879
834,momentum,female,5yearly,2025,1197.76
834,momentum,male,5yearly,2025,1344.898
834,no_change,female,5yearly,2025,1482.013
834,no_change,male,5yearly,2025,1672.232
834,zero_migration,female,5yearly,2025,992.156
834,zero_migration,male,5yearly,2025,1135.426
834,constant_fertility,female,5yearly,2030,1123.397
834,constant_fertility,male,5yearly,2030,1306.727
834,constant_mortality,female,5yearly,2030,1613.342
834,constant_mortality,male,5yearly,2030,1818.04
834,high_variant,female,5yearly,2030,1090.49
834,high_variant,male,5yearly,2030,1262.638
834,instant_replacement,female,5yearly,2030,914.138
834,instant_replacement,male,5yearly,2030,1025.759
834,low_variant,female,5yearly,2030,1023.745
834,low_variant,male,5yearly,2030,1173.203
834,medium_variant,female,5yearly,2030,1057.015
834,medium_variant,male,5yearly,2030,1217.784
834,momentum,female,5yearly,2030,1373.99
834,momentum,male,5yearly,2030,1543.259
834,no_change,female,5yearly,2030,1731.891
834,no_change,male,5yearly,2030,1956.749
834,zero_migration,female,5yearly,2030,1064.385
834,zero_migration,male,5yearly,2030,1231.081
834,constant_fertility,female,5yearly,2035,1229.093
834,constant_fertility,male,5yearly,2035,1452.904
834,constant_mortality,female,5yearly,2035,1840.673
834,constant_mortality,male,5yearly,2035,2078.738
834,high_variant,female,5yearly,2035,1177.951
834,high_variant,male,5yearly,2035,1384.344
834,instant_replacement,female,5yearly,2035,980.731
834,instant_replacement,male,5yearly,2035,1111.634
834,low_variant,female,5yearly,2035,1099.659
834,low_variant,male,5yearly,2035,1277.873
834,medium_variant,female,5yearly,2035,1138.32
834,medium_variant,male,5yearly,2035,1330.463
834,momentum,female,5yearly,2035,1548.943
834,momentum,male,5yearly,2035,1737.357
834,no_change,female,5yearly,2035,2023.368
834,no_change,male,5yearly,2035,2293.512
834,zero_migration,female,5yearly,2035,1147.839
834,zero_migration,male,5yearly,2035,1347.921
834,constant_fertility,female,5yearly,2040,1364.256
834,constant_fertility,male,5yearly,2040,1636.211
834,constant_mortality,female,5yearly,2040,2095.424
834,constant_mortality,male,5yearly,2040,2369.74
834,high_variant,female,5yearly,2040,1291.292
834,high_variant,male,5yearly,2040,1537.147
834,instant_replacement,female,5yearly,2040,1060.412
834,instant_replacement,male,5yearly,2040,1209.418
834,low_variant,female,5yearly,2040,1195.631
834,low_variant,male,5yearly,2040,1403.938
834,medium_variant,female,5yearly,2040,1242.246
834,medium_variant,male,5yearly,2040,1468.912
834,momentum,female,5yearly,2040,1721.848
834,momentum,male,5yearly,2040,1930.043
834,no_change,female,5yearly,2040,2368.08
834,no_change,male,5yearly,2040,2691.588
834,zero_migration,female,5yearly,2040,1254.455
