country,variant,freq,year,under60mortalityper1000livebirth
440,estimates,5yearly,1950,329.95848
440,estimates,5yearly,1955,248.77377
440,estimates,5yearly,1960,206.72259
440,estimates,5yearly,1965,190.07883
440,estimates,5yearly,1970,199.26232
440,estimates,5yearly,1975,213.70917
440,estimates,5yearly,1980,223.38079
440,estimates,5yearly,1985,201.46221
440,estimates,5yearly,1990,244.50845
440,estimates,5yearly,1995,235.20011
440,estimates,5yearly,2000,213.62404
440,estimates,5yearly,2005,213.87471
440,estimates,5yearly,2010,184.63643
440,medium_variant,5yearly,2015,172.50408
440,medium_variant,5yearly,2020,161.28482
440,medium_variant,5yearly,2025,150.38473
440,medium_variant,5yearly,2030,140.18005
440,medium_variant,5yearly,2035,130.24806
440,medium_variant,5yearly,2040,120.41932
440,medium_variant,5yearly,2045,110.23907
440,medium_variant,5yearly,2050,100.34637
440,medium_variant,5yearly,2055,91.1071000000001
440,medium_variant,5yearly,2060,83.00148
440,medium_variant,5yearly,2065,75.91554
440,medium_variant,5yearly,2070,69.71862
440,medium_variant,5yearly,2075,64.31156
440,medium_variant,5yearly,2080,59.40557
440,medium_variant,5yearly,2085,54.8825599999999
440,medium_variant,5yearly,2090,50.68239
440,medium_variant,5yearly,2095,46.77457
