country,variant,freq,year,under60mortalityper1000livebirth
788,estimates,5yearly,1950,659.57427
788,estimates,5yearly,1955,630.73193
788,estimates,5yearly,1960,588.87226
788,estimates,5yearly,1965,521.2357
788,estimates,5yearly,1970,430.19831
788,estimates,5yearly,1975,350.90329
788,estimates,5yearly,1980,279.51323
788,estimates,5yearly,1985,235.15432
788,estimates,5yearly,1990,185.6551
788,estimates,5yearly,1995,151.10274
788,estimates,5yearly,2000,133.59574
788,estimates,5yearly,2005,123.14292
788,estimates,5yearly,2010,116.47385
788,medium_variant,5yearly,2015,106.2939
788,medium_variant,5yearly,2020,96.90996
788,medium_variant,5yearly,2025,88.33395
788,medium_variant,5yearly,2030,80.78086
788,medium_variant,5yearly,2035,73.99504
788,medium_variant,5yearly,2040,67.8450500000001
788,medium_variant,5yearly,2045,62.00905
788,medium_variant,5yearly,2050,56.68501
788,medium_variant,5yearly,2055,51.6686500000001
788,medium_variant,5yearly,2060,47.12344
788,medium_variant,5yearly,2065,43.19709
788,medium_variant,5yearly,2070,39.7143
788,medium_variant,5yearly,2075,36.6626700000001
788,medium_variant,5yearly,2080,33.9800199999999
788,medium_variant,5yearly,2085,31.42168
788,medium_variant,5yearly,2090,29.09294
788,medium_variant,5yearly,2095,26.7796
