country,variant,freq,year,under60mortalityper1000livebirth
732,estimates,5yearly,1950,710.5553
732,estimates,5yearly,1955,685.42674
732,estimates,5yearly,1960,659.97675
732,estimates,5yearly,1965,633.2747
732,estimates,5yearly,1970,604.45594
732,estimates,5yearly,1975,541.01441
732,estimates,5yearly,1980,476.57278
732,estimates,5yearly,1985,409.36045
732,estimates,5yearly,1990,368.93945
732,estimates,5yearly,1995,329.16055
732,estimates,5yearly,2000,288.09022
732,estimates,5yearly,2005,250.29883
732,estimates,5yearly,2010,214.44991
732,medium_variant,5yearly,2015,190.93864
732,medium_variant,5yearly,2020,171.79227
732,medium_variant,5yearly,2025,155.83243
732,medium_variant,5yearly,2030,142.31946
732,medium_variant,5yearly,2035,130.5677
732,medium_variant,5yearly,2040,119.36666
732,medium_variant,5yearly,2045,109.51783
732,medium_variant,5yearly,2050,100.35564
732,medium_variant,5yearly,2055,92.0512
732,medium_variant,5yearly,2060,84.48488
732,medium_variant,5yearly,2065,77.4769599999999
732,medium_variant,5yearly,2070,70.6633999999999
732,medium_variant,5yearly,2075,64.89738
732,medium_variant,5yearly,2080,59.35891
732,medium_variant,5yearly,2085,54.05516
732,medium_variant,5yearly,2090,49.29028
732,medium_variant,5yearly,2095,45.0094999999999
