country,variant,freq,year,under60mortalityper1000livebirth
270,estimates,5yearly,1950,762.18817
270,estimates,5yearly,1955,746.39891
270,estimates,5yearly,1960,729.91695
270,estimates,5yearly,1965,695.26635
270,estimates,5yearly,1970,632.85805
270,estimates,5yearly,1975,570.90113
270,estimates,5yearly,1980,510.98475
270,estimates,5yearly,1985,463.61281
270,estimates,5yearly,1990,445.43763
270,estimates,5yearly,1995,418.64828
270,estimates,5yearly,2000,391.19734
270,estimates,5yearly,2005,364.01353
270,estimates,5yearly,2010,341.68757
270,medium_variant,5yearly,2015,321.44829
270,medium_variant,5yearly,2020,304.4985
270,medium_variant,5yearly,2025,289.58561
270,medium_variant,5yearly,2030,276.39006
270,medium_variant,5yearly,2035,264.32904
270,medium_variant,5yearly,2040,253.37964
270,medium_variant,5yearly,2045,243.305
270,medium_variant,5yearly,2050,233.90329
270,medium_variant,5yearly,2055,225.40362
270,medium_variant,5yearly,2060,217.35766
270,medium_variant,5yearly,2065,209.73206
270,medium_variant,5yearly,2070,202.0714
270,medium_variant,5yearly,2075,194.50565
270,medium_variant,5yearly,2080,187.69105
270,medium_variant,5yearly,2085,181.00438
270,medium_variant,5yearly,2090,174.14244
270,medium_variant,5yearly,2095,167.53333
