country,variant,freq,year,under60mortalityper1000livebirth
410,estimates,5yearly,1950,544.35929
410,estimates,5yearly,1955,497.49719
410,estimates,5yearly,1960,445.5635
410,estimates,5yearly,1965,387.0778
410,estimates,5yearly,1970,324.31063
410,estimates,5yearly,1975,290.78271
410,estimates,5yearly,1980,252.00375
410,estimates,5yearly,1985,205.89894
410,estimates,5yearly,1990,171.32929
410,estimates,5yearly,1995,139.52845
410,estimates,5yearly,2000,108.11424
410,estimates,5yearly,2005,87.02734
410,estimates,5yearly,2010,73.5488099999999
410,medium_variant,5yearly,2015,63.94113
410,medium_variant,5yearly,2020,57.1110899999999
410,medium_variant,5yearly,2025,51.68971
410,medium_variant,5yearly,2030,46.85187
410,medium_variant,5yearly,2035,42.4995500000001
410,medium_variant,5yearly,2040,38.5270200000001
410,medium_variant,5yearly,2045,34.93276
410,medium_variant,5yearly,2050,31.53149
410,medium_variant,5yearly,2055,28.5426
410,medium_variant,5yearly,2060,25.80686
410,medium_variant,5yearly,2065,23.32136
410,medium_variant,5yearly,2070,21.04027
410,medium_variant,5yearly,2075,18.9119400000001
410,medium_variant,5yearly,2080,16.9980000000001
410,medium_variant,5yearly,2085,15.2355199999999
410,medium_variant,5yearly,2090,13.6557300000001
410,medium_variant,5yearly,2095,12.2250199999999
