country,variant,freq,year,under60mortalityper1000livebirth
112,estimates,5yearly,1950,323.49107
112,estimates,5yearly,1955,245.29155
112,estimates,5yearly,1960,204.12652
112,estimates,5yearly,1965,189.52612
112,estimates,5yearly,1970,192.43821
112,estimates,5yearly,1975,204.19916
112,estimates,5yearly,1980,215.77641
112,estimates,5yearly,1985,197.66007
112,estimates,5yearly,1990,234.32892
112,estimates,5yearly,1995,267.09561
112,estimates,5yearly,2000,263.73048
112,estimates,5yearly,2005,241.18131
112,estimates,5yearly,2010,200.24624
112,medium_variant,5yearly,2015,185.81774
112,medium_variant,5yearly,2020,171.77953
112,medium_variant,5yearly,2025,158.65454
112,medium_variant,5yearly,2030,148.83951
112,medium_variant,5yearly,2035,139.47648
112,medium_variant,5yearly,2040,130.42943
112,medium_variant,5yearly,2045,121.67252
112,medium_variant,5yearly,2050,113.08176
112,medium_variant,5yearly,2055,104.26828
112,medium_variant,5yearly,2060,96.04323
112,medium_variant,5yearly,2065,88.59955
112,medium_variant,5yearly,2070,82.2678
112,medium_variant,5yearly,2075,76.72194
112,medium_variant,5yearly,2080,72.00442
112,medium_variant,5yearly,2085,67.8497299999999
112,medium_variant,5yearly,2090,64.03349
112,medium_variant,5yearly,2095,60.46414
