country,variant,freq,year,under60mortalityper1000livebirth
52,estimates,5yearly,1950,392.90144
52,estimates,5yearly,1955,354.43144
52,estimates,5yearly,1960,319.34975
52,estimates,5yearly,1965,282.80521
52,estimates,5yearly,1970,254.25767
52,estimates,5yearly,1975,228.44918
52,estimates,5yearly,1980,204.6278
52,estimates,5yearly,1985,184.37028
52,estimates,5yearly,1990,166.78728
52,estimates,5yearly,1995,151.07367
52,estimates,5yearly,2000,138.294
52,estimates,5yearly,2005,125.86638
52,estimates,5yearly,2010,114.21463
52,medium_variant,5yearly,2015,106.37064
52,medium_variant,5yearly,2020,99.4010700000001
52,medium_variant,5yearly,2025,92.4237099999999
52,medium_variant,5yearly,2030,86.06042
52,medium_variant,5yearly,2035,80.02206
52,medium_variant,5yearly,2040,74.06663
52,medium_variant,5yearly,2045,68.60615
52,medium_variant,5yearly,2050,63.54475
52,medium_variant,5yearly,2055,58.8829200000001
52,medium_variant,5yearly,2060,54.3486
52,medium_variant,5yearly,2065,50.21287
52,medium_variant,5yearly,2070,46.61119
52,medium_variant,5yearly,2075,43.41825
52,medium_variant,5yearly,2080,40.61439
52,medium_variant,5yearly,2085,38.07797
52,medium_variant,5yearly,2090,35.7801700000001
52,medium_variant,5yearly,2095,33.5815399999999
52,estimates,5yearly,Regi,Barbados
52,medium_variant,5yearly,Regi,Barbados
