country,variant,freq,year,under60mortalityper1000livebirth
231,estimates,5yearly,1950,714.93431
231,estimates,5yearly,1955,680.60134
231,estimates,5yearly,1960,634.20151
231,estimates,5yearly,1965,605.39702
231,estimates,5yearly,1970,585.77734
231,estimates,5yearly,1975,575.2585
231,estimates,5yearly,1980,585.86421
231,estimates,5yearly,1985,549.4408
231,estimates,5yearly,1990,528.16584
231,estimates,5yearly,1995,507.79208
231,estimates,5yearly,2000,479.46186
231,estimates,5yearly,2005,387.25547
231,estimates,5yearly,2010,306.26892
231,medium_variant,5yearly,2015,270.40813
231,medium_variant,5yearly,2020,240.36379
231,medium_variant,5yearly,2025,215.59057
231,medium_variant,5yearly,2030,194.86891
231,medium_variant,5yearly,2035,177.32335
231,medium_variant,5yearly,2040,164.7975
231,medium_variant,5yearly,2045,153.41738
231,medium_variant,5yearly,2050,143.24144
231,medium_variant,5yearly,2055,133.63733
231,medium_variant,5yearly,2060,124.8276
231,medium_variant,5yearly,2065,116.10019
231,medium_variant,5yearly,2070,108.25835
231,medium_variant,5yearly,2075,100.68062
231,medium_variant,5yearly,2080,93.31883
231,medium_variant,5yearly,2085,86.57121
231,medium_variant,5yearly,2090,80.0451799999999
231,medium_variant,5yearly,2095,73.89007
231,estimates,5yearly,Regi,Ethiopia
231,medium_variant,5yearly,Regi,Ethiopia
