country,variant,freq,year,under60mortalityper1000livebirth
626,estimates,5yearly,1950,780.94746
626,estimates,5yearly,1955,749.56311
626,estimates,5yearly,1960,717.27381
626,estimates,5yearly,1965,683.30142
626,estimates,5yearly,1970,648.81259
626,estimates,5yearly,1975,766.31239
626,estimates,5yearly,1980,648.97226
626,estimates,5yearly,1985,554.79381
626,estimates,5yearly,1990,496.13583
626,estimates,5yearly,1995,396.36217
626,estimates,5yearly,2000,326.03449
626,estimates,5yearly,2005,234.90299
626,estimates,5yearly,2010,211.45635
626,medium_variant,5yearly,2015,188.37154
626,medium_variant,5yearly,2020,170.24112
626,medium_variant,5yearly,2025,155.27153
626,medium_variant,5yearly,2030,144.42928
626,medium_variant,5yearly,2035,135.07895
626,medium_variant,5yearly,2040,126.69942
626,medium_variant,5yearly,2045,118.85323
626,medium_variant,5yearly,2050,111.61037
626,medium_variant,5yearly,2055,104.62578
626,medium_variant,5yearly,2060,97.91261
626,medium_variant,5yearly,2065,91.56928
626,medium_variant,5yearly,2070,85.74115
626,medium_variant,5yearly,2075,80.06443
626,medium_variant,5yearly,2080,74.70923
626,medium_variant,5yearly,2085,69.46671
626,medium_variant,5yearly,2090,64.66204
626,medium_variant,5yearly,2095,60.1158500000001
