country,variant,freq,year,under60mortalityper1000livebirth
760,estimates,5yearly,1950,525.60799
760,estimates,5yearly,1955,484.05866
760,estimates,5yearly,1960,439.91328
760,estimates,5yearly,1965,389.85284
760,estimates,5yearly,1970,329.67395
760,estimates,5yearly,1975,276.88077
760,estimates,5yearly,1980,229.86498
760,estimates,5yearly,1985,189.04233
760,estimates,5yearly,1990,166.13262
760,estimates,5yearly,1995,152.40989
760,estimates,5yearly,2000,142.41439
760,estimates,5yearly,2005,132.75972
760,estimates,5yearly,2010,215.63506
760,medium_variant,5yearly,2015,193.57707
760,medium_variant,5yearly,2020,112.21287
760,medium_variant,5yearly,2025,89.24202
760,medium_variant,5yearly,2030,80.88558
760,medium_variant,5yearly,2035,74.8750100000001
760,medium_variant,5yearly,2040,69.15068
760,medium_variant,5yearly,2045,64.31732
760,medium_variant,5yearly,2050,59.89312
760,medium_variant,5yearly,2055,55.71994
760,medium_variant,5yearly,2060,51.9447500000001
760,medium_variant,5yearly,2065,48.48894
760,medium_variant,5yearly,2070,45.32667
760,medium_variant,5yearly,2075,42.38765
760,medium_variant,5yearly,2080,39.6148900000001
760,medium_variant,5yearly,2085,36.8829700000001
760,medium_variant,5yearly,2090,34.2497100000001
760,medium_variant,5yearly,2095,31.7121400000001
