country,variant,freq,year,under60mortalityper1000livebirth
246,estimates,5yearly,1950,248.74619
246,estimates,5yearly,1955,220.32276
246,estimates,5yearly,1960,207.88804
246,estimates,5yearly,1965,199.28984
246,estimates,5yearly,1970,185.54132
246,estimates,5yearly,1975,164.22749
246,estimates,5yearly,1980,141.73357
246,estimates,5yearly,1985,137.71304
246,estimates,5yearly,1990,124.70235
246,estimates,5yearly,1995,112.9006
246,estimates,5yearly,2000,104.37398
246,estimates,5yearly,2005,98.33768
246,estimates,5yearly,2010,82.8905499999999
246,medium_variant,5yearly,2015,74.21174
246,medium_variant,5yearly,2020,66.7939200000001
246,medium_variant,5yearly,2025,60.52473
246,medium_variant,5yearly,2030,55.46638
246,medium_variant,5yearly,2035,51.0694100000001
246,medium_variant,5yearly,2040,47.0891099999999
246,medium_variant,5yearly,2045,43.35249
246,medium_variant,5yearly,2050,39.9098699999999
246,medium_variant,5yearly,2055,36.6689200000001
246,medium_variant,5yearly,2060,33.52398
246,medium_variant,5yearly,2065,30.6714699999999
246,medium_variant,5yearly,2070,27.8958100000001
246,medium_variant,5yearly,2075,25.27894
246,medium_variant,5yearly,2080,22.81281
246,medium_variant,5yearly,2085,20.5385899999999
246,medium_variant,5yearly,2090,18.44285
246,medium_variant,5yearly,2095,16.48514
