country,variant,freq,year,under60mortalityper1000livebirth
222,estimates,5yearly,1950,587.78575
222,estimates,5yearly,1955,517.14917
222,estimates,5yearly,1960,456.44682
222,estimates,5yearly,1965,422.22408
222,estimates,5yearly,1970,398.51439
222,estimates,5yearly,1975,407.06251
222,estimates,5yearly,1980,409.30185
222,estimates,5yearly,1985,346.51894
222,estimates,5yearly,1990,280.11296
222,estimates,5yearly,1995,256.64201
222,estimates,5yearly,2000,239.33084
222,estimates,5yearly,2005,222.65239
222,estimates,5yearly,2010,204.98661
222,medium_variant,5yearly,2015,188.75262
222,medium_variant,5yearly,2020,173.60767
222,medium_variant,5yearly,2025,159.98388
222,medium_variant,5yearly,2030,147.19149
222,medium_variant,5yearly,2035,135.11047
222,medium_variant,5yearly,2040,123.09965
222,medium_variant,5yearly,2045,111.84093
222,medium_variant,5yearly,2050,101.00179
222,medium_variant,5yearly,2055,90.8703599999999
222,medium_variant,5yearly,2060,82.1547
222,medium_variant,5yearly,2065,74.7780300000001
222,medium_variant,5yearly,2070,68.1748699999999
222,medium_variant,5yearly,2075,62.25836
222,medium_variant,5yearly,2080,56.8751399999999
222,medium_variant,5yearly,2085,51.77495
222,medium_variant,5yearly,2090,47.08242
222,medium_variant,5yearly,2095,42.7540799999999
222,estimates,5yearly,Regi,El Salvador
222,medium_variant,5yearly,Regi,El Salvador
