country,variant,freq,year,under60mortalityper1000livebirth
484,estimates,5yearly,1950,486.66761
484,estimates,5yearly,1955,423.89873
484,estimates,5yearly,1960,380.6938
484,estimates,5yearly,1965,356.09979
484,estimates,5yearly,1970,326.11894
484,estimates,5yearly,1975,291.12372
484,estimates,5yearly,1980,257.31704
484,estimates,5yearly,1985,224.74408
484,estimates,5yearly,1990,194.75627
484,estimates,5yearly,1995,167.14001
484,estimates,5yearly,2000,151.39938
484,estimates,5yearly,2005,146.54808
484,estimates,5yearly,2010,138.58632
484,medium_variant,5yearly,2015,129.0251
484,medium_variant,5yearly,2020,118.92525
484,medium_variant,5yearly,2025,109.43045
484,medium_variant,5yearly,2030,100.25535
484,medium_variant,5yearly,2035,91.5298600000001
484,medium_variant,5yearly,2040,83.2930199999999
484,medium_variant,5yearly,2045,75.7207799999999
484,medium_variant,5yearly,2050,68.67101
484,medium_variant,5yearly,2055,62.52651
484,medium_variant,5yearly,2060,57.1352000000001
484,medium_variant,5yearly,2065,52.28946
484,medium_variant,5yearly,2070,47.9532899999999
484,medium_variant,5yearly,2075,43.96722
484,medium_variant,5yearly,2080,40.32073
484,medium_variant,5yearly,2085,36.89954
484,medium_variant,5yearly,2090,33.5952
484,medium_variant,5yearly,2095,30.6069800000001
