country,variant,freq,year,under60mortalityper1000livebirth
148,estimates,5yearly,1950,688.65446
148,estimates,5yearly,1955,671.04142
148,estimates,5yearly,1960,652.78416
148,estimates,5yearly,1965,632.85034
148,estimates,5yearly,1970,599.57999
148,estimates,5yearly,1975,578.99743
148,estimates,5yearly,1980,559.37139
148,estimates,5yearly,1985,543.28581
148,estimates,5yearly,1990,539.96985
148,estimates,5yearly,1995,538.65741
148,estimates,5yearly,2000,545.51973
148,estimates,5yearly,2005,527.54821
148,estimates,5yearly,2010,488.17811
148,medium_variant,5yearly,2015,465.74778
148,medium_variant,5yearly,2020,442.08368
148,medium_variant,5yearly,2025,416.42845
148,medium_variant,5yearly,2030,391.11129
148,medium_variant,5yearly,2035,366.32345
148,medium_variant,5yearly,2040,342.06398
148,medium_variant,5yearly,2045,319.78906
148,medium_variant,5yearly,2050,298.19428
148,medium_variant,5yearly,2055,278.29978
148,medium_variant,5yearly,2060,259.80671
148,medium_variant,5yearly,2065,243.46116
148,medium_variant,5yearly,2070,228.83302
148,medium_variant,5yearly,2075,215.33403
148,medium_variant,5yearly,2080,202.64112
148,medium_variant,5yearly,2085,190.88248
148,medium_variant,5yearly,2090,180.04373
148,medium_variant,5yearly,2095,170.23568
148,estimates,5yearly,Regi,Chad
148,medium_variant,5yearly,Regi,Chad
